證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,日期
03012P,聯發科元大3C售13,0,0,0,0,0,0,0,0,0,"-35,000",0,0,0,0,"35,000","-35,000","-35,000",2018-08-28
03012P,聯發科元大3C售13,0,0,0,0,0,0,0,0,0,"35,000",0,0,0,"35,000",0,"35,000","35,000",2018-08-29
03012P,聯發科元大3C售13,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","-2,000",2018-09-04
03012P,聯發科元大3C售13,0,0,0,0,0,0,0,0,0,"-118,000",0,0,0,"2,000","120,000","-118,000","-118,000",2018-09-06
03012P,聯發科元大3C售13,0,0,0,0,0,0,0,0,0,"-5,000",0,0,0,0,"5,000","-5,000","-5,000",2018-09-10
03012P,聯發科元大3C售13,0,0,0,0,0,0,0,0,0,"-5,000",0,0,0,0,"5,000","-5,000","-5,000",2018-09-11
03012P,聯發科元大3C售13,0,0,0,0,0,0,0,0,0,"-5,000",0,0,0,0,"5,000","-5,000","-5,000",2018-09-13
03012P,聯發科元大3C售13,0,0,0,0,0,0,0,0,0,"-25,000",0,0,0,0,"25,000","-25,000","-25,000",2018-09-14
03012P,聯發科元大3C售13,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,0,"7,000","-7,000","-7,000",2018-09-18
03012P,聯發科元大3C售13,0,0,0,0,0,0,0,0,0,"-24,000",0,0,0,0,"24,000","-24,000","-24,000",2018-09-19
03012P,聯發科元大3C售13,0,0,0,0,0,0,0,0,0,"40,000",0,0,0,"40,000",0,"40,000","40,000",2018-09-20
03012P,聯發科元大3C售13,0,0,0,0,0,0,0,0,0,"36,000",0,0,0,"36,000",0,"36,000","36,000",2018-09-21
03012P,聯發科元大3C售13,0,0,0,0,0,0,0,0,0,"-10,000",0,0,0,0,"10,000","-10,000","-10,000",2018-09-26
03012P,聯發科元大3C售13,0,0,0,0,0,0,0,0,0,"10,000",0,0,0,"10,000",0,"10,000","10,000",2018-09-27
03012P,聯發科元大3C售13,0,0,0,0,0,0,0,0,0,"-1,000",0,0,0,0,"1,000","-1,000","-1,000",2018-10-01
03012P,聯發科元大3C售13,0,0,0,0,0,0,0,0,0,"-9,000",0,0,0,"1,000","10,000","-9,000","-9,000",2018-10-02
03012P,聯發科元大3C售13,0,0,0,0,0,0,0,0,0,"10,000",0,0,0,"10,000",0,"10,000","10,000",2018-10-03
03012P,聯發科元大3C售13,0,0,0,0,0,0,0,0,0,"-10,000",0,0,0,0,"10,000","-10,000","-10,000",2019-02-18
03012P,聯發科元大3C售13,0,0,0,0,0,0,0,0,0,"10,000",0,0,0,"10,000",0,"10,000","10,000",2019-02-19
03012P,聯發科元大3C售13,0,0,0,0,0,0,0,0,0,"-3,000",0,0,0,0,"3,000","-3,000","-3,000",2019-07-30
03012P,聯發科元大3C售13,0,0,0,0,0,0,0,0,0,"3,000",0,0,0,"3,000",0,"3,000","3,000",2019-07-31
03012P,聯發科元大3C售13,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,0,"6,000","-6,000","-6,000",2019-08-01
03012P,聯發科元大3C售13,0,0,0,0,0,0,0,0,0,"-29,000",0,0,0,0,"29,000","-29,000","-29,000",2019-08-14
03012P,聯發科元大3C售13,0,0,0,0,0,0,0,0,0,"29,000",0,0,0,"29,000",0,"29,000","29,000",2019-08-15
