證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,日期
03649B,臺股指元大45熊04,0,0,0,0,0,0,0,0,0,"-523,000",0,0,0,0,"523,000","-523,000","-523,000",2024-06-18
03649B,臺股指元大45熊04,0,0,0,0,0,0,0,0,0,"-778,000",0,0,0,"6,000","784,000","-778,000","-778,000",2024-06-19
03649B,臺股指元大45熊04,0,0,0,0,0,0,0,0,0,"-293,000",0,0,0,"253,000","546,000","-293,000","-293,000",2024-06-20
03649B,臺股指元大45熊04,0,0,0,0,0,0,0,0,0,"53,000",0,0,0,"360,000","307,000","53,000","53,000",2024-06-21
03649B,臺股指元大45熊04,0,0,0,0,0,0,0,0,0,"484,000",0,0,0,"719,000","235,000","484,000","484,000",2024-06-24
03649B,臺股指元大45熊04,0,0,0,0,0,0,0,0,0,"-293,000",0,0,0,"11,000","304,000","-293,000","-293,000",2024-06-26
