證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,日期
2892,第一金          ,"2,440,702","1,870,623","570,079",0,0,0,0,0,0,"20,000",0,0,0,"20,000",0,"20,000","590,079",2018-01-02
2892,第一金          ,"3,314,077","876,123","2,437,954",0,0,0,0,0,0,"-2,030,000",0,0,0,"10,000","2,040,000","-2,030,000","407,954",2018-01-03
2892,第一金          ,"2,613,306","1,470,335","1,142,971",0,0,0,0,"473,000","-473,000",0,0,0,0,0,0,0,"669,971",2018-01-04
2892,第一金          ,"5,606,847","3,885,364","1,721,483",0,0,0,0,"98,000","-98,000","-10,000","6,000",0,"6,000","10,000","26,000","-16,000","1,613,483",2018-01-05
2892,第一金          ,"7,256,000","2,384,967","4,871,033",0,0,0,0,"16,000","-16,000","-514,000","4,000","4,000",0,0,"514,000","-514,000","4,341,033",2018-01-08
2892,第一金          ,"5,015,017","2,827,396","2,187,621",0,0,0,0,0,0,0,0,0,0,0,0,0,"2,187,621",2018-01-09
2892,第一金          ,"3,524,632","1,926,688","1,597,944",0,0,0,0,"69,000","-69,000","-2,005,000",0,0,0,"70,000","2,075,000","-2,005,000","-476,056",2018-01-10
2892,第一金          ,"4,492,000","4,602,275","-110,275",0,0,0,0,0,0,"60,000",0,0,0,"60,000",0,"60,000","-50,275",2018-01-11
2892,第一金          ,"3,642,830","2,228,000","1,414,830",0,0,0,0,0,0,"-1,043,000",0,"1,000,000","-1,000,000",0,"43,000","-43,000","371,830",2018-01-12
2892,第一金          ,"2,245,681","647,096","1,598,585",0,0,0,0,"16,000","-16,000","53,000","1,333,000","1,300,000","33,000","20,000",0,"20,000","1,635,585",2018-01-15
2892,第一金          ,"5,254,111","2,821,380","2,432,731",0,0,0,0,"101,000","-101,000","-300,000","300,000","600,000","-300,000",0,0,0,"2,031,731",2018-01-16
2892,第一金          ,"9,126,858","4,153,000","4,973,858",0,0,0,0,"19,000","-19,000","-3,260,000","250,000","550,000","-300,000",0,"2,960,000","-2,960,000","1,694,858",2018-01-17
2892,第一金          ,"5,165,055","2,414,628","2,750,427",0,0,0,0,"1,770,000","-1,770,000","-576,000",0,"550,000","-550,000",0,"26,000","-26,000","404,427",2018-01-18
2892,第一金          ,"2,352,000","931,421","1,420,579",0,0,0,0,0,0,"-380,000","400,000","800,000","-400,000","20,000",0,"20,000","1,040,579",2018-01-19
2892,第一金          ,"3,553,000","5,910,000","-2,357,000",0,0,0,0,"1,384,000","-1,384,000","-641,000","400,000","801,000","-401,000",0,"240,000","-240,000","-4,382,000",2018-01-22
2892,第一金          ,"3,438,000","3,608,428","-170,428",0,0,0,0,0,0,"470,000","1,200,000","720,000","480,000",0,"10,000","-10,000","299,572",2018-01-23
2892,第一金          ,"4,120,000","4,862,000","-742,000",0,0,0,0,"60,000","-60,000","-10,000",0,0,0,0,"10,000","-10,000","-812,000",2018-01-24
2892,第一金          ,"10,841,000","7,210,122","3,630,878",0,0,0,"16,000",0,"16,000","-48,000",0,0,0,0,"48,000","-48,000","3,598,878",2018-01-25
2892,第一金          ,"4,916,000","1,055,240","3,860,760",0,0,0,0,"645,000","-645,000","-26,000",0,0,0,0,"26,000","-26,000","3,189,760",2018-01-26
2892,第一金          ,"3,023,746","2,196,000","827,746",0,0,0,0,0,0,0,0,0,0,0,0,0,"827,746",2018-01-29
2892,第一金          ,"2,698,000","5,762,116","-3,064,116",0,0,0,0,0,0,"-2,391,000",0,"1,000","-1,000",0,"2,390,000","-2,390,000","-5,455,116",2018-01-30
2892,第一金          ,"4,695,000","3,726,473","968,527",0,0,0,0,"283,000","-283,000","425,000","465,000",0,"465,000",0,"40,000","-40,000","1,110,527",2018-01-31
2892,第一金          ,"4,148,022","4,614,000","-465,978",0,0,0,0,0,0,0,0,0,0,0,0,0,"-465,978",2018-02-01
2892,第一金          ,"4,574,062","7,060,496","-2,486,434",0,0,0,0,0,0,"-9,000",0,"9,000","-9,000",0,0,0,"-2,495,434",2018-02-02
2892,第一金          ,"3,903,061","6,397,275","-2,494,214",0,0,0,0,"15,000","-15,000","10,000","10,000",0,"10,000",0,0,0,"-2,499,214",2018-02-05
