證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,日期
03023P,臺股指群益3C售29,0,0,0,0,0,0,0,0,0,"-67,000",0,0,0,0,"67,000","-67,000","-67,000",2018-09-05
03023P,臺股指群益3C售29,0,0,0,0,0,0,0,0,0,"67,000",0,0,0,"67,000",0,"67,000","67,000",2018-09-06
03023P,臺股指群益3C售29,0,0,0,0,0,0,0,0,0,"-5,000",0,0,0,0,"5,000","-5,000","-5,000",2018-09-07
03023P,臺股指群益3C售29,0,0,0,0,0,0,0,0,0,"-51,000",0,0,0,"5,000","56,000","-51,000","-51,000",2018-09-10
03023P,臺股指群益3C售29,0,0,0,0,0,0,0,0,0,"56,000",0,0,0,"56,000",0,"56,000","56,000",2018-09-11
03023P,臺股指群益3C售29,0,0,0,0,0,0,0,0,0,"-12,000",0,0,0,0,"12,000","-12,000","-12,000",2018-09-12
03023P,臺股指群益3C售29,0,0,0,0,0,0,0,0,0,"-42,000",0,0,0,"12,000","54,000","-42,000","-42,000",2018-09-13
03023P,臺股指群益3C售29,0,0,0,0,0,0,0,0,0,"54,000",0,0,0,"54,000",0,"54,000","54,000",2018-09-14
03023P,臺股指群益3C售29,0,0,0,0,0,0,0,0,0,"-47,000",0,0,0,0,"47,000","-47,000","-47,000",2018-09-17
03023P,臺股指群益3C售29,0,0,0,0,0,0,0,0,0,"47,000",0,0,0,"47,000",0,"47,000","47,000",2018-09-18
03023P,臺股指群益3C售29,0,0,0,0,0,0,0,0,0,"-25,000",0,0,0,0,"25,000","-25,000","-25,000",2018-09-20
03023P,臺股指群益3C售29,0,0,0,0,0,0,0,0,0,"25,000",0,0,0,"25,000",0,"25,000","25,000",2018-09-25
03023P,臺股指群益3C售29,0,0,0,0,0,0,0,0,0,"-43,000",0,0,0,0,"43,000","-43,000","-43,000",2018-09-27
03023P,臺股指群益3C售29,0,0,0,0,0,0,0,0,0,"43,000",0,0,0,"43,000",0,"43,000","43,000",2018-09-28
03023P,臺股指群益3C售29,0,0,0,0,0,0,0,0,0,"-47,000",0,0,0,0,"47,000","-47,000","-47,000",2018-10-02
03023P,臺股指群益3C售29,0,0,0,0,0,0,0,0,0,"34,000",0,0,0,"47,000","13,000","34,000","34,000",2018-10-03
03023P,臺股指群益3C售29,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,"13,000","20,000","-7,000","-7,000",2018-10-04
03023P,臺股指群益3C售29,0,0,0,0,0,0,0,0,0,"8,000",0,0,0,"20,000","12,000","8,000","8,000",2018-10-05
03023P,臺股指群益3C售29,0,0,0,0,0,0,0,0,0,"8,000",0,0,0,"12,000","4,000","8,000","8,000",2018-10-08
03023P,臺股指群益3C售29,0,0,0,0,0,0,0,0,0,"-110,000",0,0,0,"13,000","123,000","-110,000","-110,000",2018-10-11
03023P,臺股指群益3C售29,0,0,0,0,0,0,0,0,0,"110,000",0,0,0,"110,000",0,"110,000","110,000",2018-10-12
03023P,臺股指群益3C售29,0,0,0,0,0,0,0,0,0,0,0,0,0,"13,000","13,000",0,0,2018-10-15
