證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,日期,自營商買進股數,自營商賣出股數
3450,聯鈞            ,"197,000","237,320","-40,320",0,0,0,0,"35,000","-35,000","352,000","195,000","35,000","160,000","238,000","46,000","192,000","276,680",2018-01-02,,
3450,聯鈞            ,"54,000","144,000","-90,000",0,0,0,0,"95,000","-95,000","-220,000","37,000","45,000","-8,000",0,"212,000","-212,000","-405,000",2018-01-03,,
3450,聯鈞            ,"145,000","156,000","-11,000",0,0,0,"15,000","22,000","-7,000","265,000","86,000","26,000","60,000","268,000","63,000","205,000","247,000",2018-01-04,,
3450,聯鈞            ,"29,000","177,000","-148,000",0,0,0,0,0,0,"-174,000","42,000","25,000","17,000","30,000","221,000","-191,000","-322,000",2018-01-05,,
3450,聯鈞            ,"55,000","118,000","-63,000",0,0,0,0,0,0,"-211,000","20,000","13,000","7,000","9,000","227,000","-218,000","-274,000",2018-01-08,,
3450,聯鈞            ,"210,000","85,000","125,000",0,0,0,0,0,0,"102,000",0,0,0,"120,000","18,000","102,000","227,000",2018-01-09,,
3450,聯鈞            ,"269,000","126,000","143,000",0,0,0,0,"123,000","-123,000","-203,000",0,"73,000","-73,000","27,000","157,000","-130,000","-183,000",2018-01-10,,
3450,聯鈞            ,"322,000","91,000","231,000",0,0,0,"40,000",0,"40,000","-15,000",0,0,0,"52,000","67,000","-15,000","256,000",2018-01-11,,
3450,聯鈞            ,"159,000","66,000","93,000",0,0,0,0,0,0,"-9,000","10,000",0,"10,000","36,000","55,000","-19,000","84,000",2018-01-12,,
3450,聯鈞            ,"171,400","62,000","109,400",0,0,0,0,0,0,"343,000","7,000",0,"7,000","368,000","32,000","336,000","452,400",2018-01-15,,
3450,聯鈞            ,"73,000","223,000","-150,000",0,0,0,0,0,0,"98,000","195,000",0,"195,000","93,000","190,000","-97,000","-52,000",2018-01-16,,
3450,聯鈞            ,"141,000","97,000","44,000",0,0,0,"6,000",0,"6,000","-149,000","85,000",0,"85,000","9,000","243,000","-234,000","-99,000",2018-01-17,,
3450,聯鈞            ,"79,000","52,200","26,800",0,0,0,0,0,0,"210,000","57,000",0,"57,000","157,000","4,000","153,000","236,800",2018-01-18,,
