證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,日期
03029X,元展26          ,0,0,0,0,0,0,0,0,0,"5,000",0,0,0,"5,000",0,"5,000","5,000",2018-01-03
03029X,元展26          ,0,0,0,0,0,0,0,0,0,"2,000",0,0,0,"2,000",0,"2,000","2,000",2018-01-04
03029X,元展26          ,0,0,0,0,0,0,0,0,0,"-55,000",0,0,0,0,"55,000","-55,000","-55,000",2018-01-08
03029X,元展26          ,0,0,0,0,0,0,0,0,0,"2,062,000",0,0,0,"2,067,000","5,000","2,062,000","2,062,000",2018-01-09
03029X,元展26          ,0,0,0,0,0,0,0,0,0,"-12,000",0,0,0,0,"12,000","-12,000","-12,000",2018-01-10
03029X,元展26          ,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,0,"6,000","-6,000","-6,000",2018-01-11
03029X,元展26          ,0,0,0,0,0,0,0,0,0,"1,000",0,0,0,"1,000",0,"1,000","1,000",2018-01-12
03029X,元展26          ,0,0,0,0,0,0,0,0,0,"2,063,000",0,0,0,"2,063,000",0,"2,063,000","2,063,000",2018-01-15
03029X,元展26          ,0,0,0,0,0,0,0,0,0,"1,000",0,0,0,"1,000",0,"1,000","1,000",2018-01-16
03029X,元展26          ,0,0,0,0,0,0,0,0,0,"2,000",0,0,0,"2,000",0,"2,000","2,000",2018-01-17
03029X,元展26          ,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,000","2,000",0,0,2018-01-18
03029X,元展26          ,0,0,0,0,0,0,0,0,0,"2,063,000",0,0,0,"2,065,000","2,000","2,063,000","2,063,000",2018-01-19
03029X,元展26          ,0,0,0,0,0,0,0,0,0,"-16,000",0,0,0,0,"16,000","-16,000","-16,000",2018-01-22
03029X,元展26          ,0,0,0,0,0,0,0,0,0,"-6,000",0,0,0,0,"6,000","-6,000","-6,000",2018-01-23
03029X,元展26          ,0,0,0,0,0,0,0,0,0,"2,059,000",0,0,0,"2,062,000","3,000","2,059,000","2,059,000",2018-01-24
03029X,元展26          ,0,0,0,0,0,0,0,0,0,"2,000",0,0,0,"2,000",0,"2,000","2,000",2018-01-25
03029X,元展26          ,0,0,0,0,0,0,0,0,0,"-1,000",0,0,0,0,"1,000","-1,000","-1,000",2018-01-26
03029X,元展26          ,0,0,0,0,0,0,0,0,0,"1,000",0,0,0,"2,000","1,000","1,000","1,000",2018-01-29
