證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,日期
03004P,世紀鋼富邦41售03,0,0,0,0,0,0,0,0,0,"-7,000",0,0,0,0,"7,000","-7,000","-7,000",2018-08-24
03004P,世紀鋼富邦41售03,0,0,0,0,0,0,0,0,0,"-47,000",0,0,0,"7,000","54,000","-47,000","-47,000",2018-08-27
03004P,世紀鋼富邦41售03,0,0,0,0,0,0,0,0,0,"-117,000",0,0,0,"20,000","137,000","-117,000","-117,000",2018-08-28
03004P,世紀鋼富邦41售03,0,0,0,0,0,0,0,0,0,"-1,000",0,0,0,"25,000","26,000","-1,000","-1,000",2018-08-29
03004P,世紀鋼富邦41售03,0,0,0,0,0,0,0,0,0,"-26,000",0,0,0,"14,000","40,000","-26,000","-26,000",2018-08-30
03004P,世紀鋼富邦41售03,0,0,0,0,0,0,0,0,0,"-12,000",0,0,0,0,"12,000","-12,000","-12,000",2018-08-31
03004P,世紀鋼富邦41售03,0,0,0,0,0,0,0,0,0,"-5,000",0,0,0,"75,000","80,000","-5,000","-5,000",2018-09-03
03004P,世紀鋼富邦41售03,0,0,0,0,0,0,0,0,0,"-18,000",0,0,0,"135,000","153,000","-18,000","-18,000",2018-09-04
03004P,世紀鋼富邦41售03,0,0,0,0,0,0,0,0,0,"-408,000",0,0,0,0,"408,000","-408,000","-408,000",2018-09-05
03004P,世紀鋼富邦41售03,0,0,0,0,0,0,0,0,0,"-22,000",0,0,0,"122,000","144,000","-22,000","-22,000",2018-09-06
03004P,世紀鋼富邦41售03,0,0,0,0,0,0,0,0,0,"168,000",0,0,0,"320,000","152,000","168,000","168,000",2018-09-07
03004P,世紀鋼富邦41售03,0,0,0,0,0,0,0,0,0,"55,000",0,0,0,"258,000","203,000","55,000","55,000",2018-09-10
03004P,世紀鋼富邦41售03,0,0,0,0,0,0,0,0,0,"-23,000",0,0,0,"60,000","83,000","-23,000","-23,000",2018-09-11
03004P,世紀鋼富邦41售03,0,0,0,0,0,0,0,0,0,"-111,000",0,0,0,"63,000","174,000","-111,000","-111,000",2018-09-12
03004P,世紀鋼富邦41售03,0,0,0,0,0,0,0,0,0,"-77,000",0,0,0,"60,000","137,000","-77,000","-77,000",2018-09-13
03004P,世紀鋼富邦41售03,0,0,0,0,0,0,0,0,0,"204,000",0,0,0,"245,000","41,000","204,000","204,000",2018-09-14
03004P,世紀鋼富邦41售03,0,0,0,0,0,0,0,0,0,"-5,000",0,0,0,"75,000","80,000","-5,000","-5,000",2018-09-17
03004P,世紀鋼富邦41售03,0,0,0,0,0,0,0,0,0,"-2,000",0,0,0,"53,000","55,000","-2,000","-2,000",2018-09-18
03004P,世紀鋼富邦41售03,0,0,0,0,0,0,0,0,0,"96,000",0,0,0,"202,000","106,000","96,000","96,000",2018-09-19
03004P,世紀鋼富邦41售03,0,0,0,0,0,0,0,0,0,"-43,000",0,0,0,"67,000","110,000","-43,000","-43,000",2018-09-20
03004P,世紀鋼富邦41售03,0,0,0,0,0,0,0,0,0,"-3,000",0,0,0,"22,000","25,000","-3,000","-3,000",2018-09-21
03004P,世紀鋼富邦41售03,0,0,0,0,0,0,0,0,0,"31,000",0,0,0,"51,000","20,000","31,000","31,000",2018-09-25
03004P,世紀鋼富邦41售03,0,0,0,0,0,0,0,0,0,"-11,000",0,0,0,0,"11,000","-11,000","-11,000",2018-09-26
03004P,世紀鋼富邦41售03,0,0,0,0,0,0,0,0,0,"-21,000",0,0,0,"4,000","25,000","-21,000","-21,000",2018-09-27
03004P,世紀鋼富邦41售03,0,0,0,0,0,0,0,0,0,"-71,000",0,0,0,"136,000","207,000","-71,000","-71,000",2018-09-28
03004P,世紀鋼富邦41售03,0,0,0,0,0,0,0,0,0,"40,000",0,0,0,"40,000",0,"40,000","40,000",2018-10-01
03004P,世紀鋼富邦41售03,0,0,0,0,0,0,0,0,0,"-29,000",0,0,0,"8,000","37,000","-29,000","-29,000",2018-10-02
