證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,日期,自營商買進股數,自營商賣出股數
6863,永道-KY         ,"7,010","336,000","-328,990",0,0,0,0,0,0,"10,000","10,000",0,"10,000",0,0,0,"-318,990",2023-03-21,,
6863,永道-KY         ,"107,000","30,000","77,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"77,000",2023-03-22,,
6863,永道-KY         ,"54,000","259,000","-205,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-205,000",2023-03-23,,
6863,永道-KY         ,"86,000","8,000","78,000",0,0,0,0,0,0,"1,000","1,000",0,"1,000",0,0,0,"79,000",2023-03-24,,
6863,永道-KY         ,"75,000","23,000","52,000",0,0,0,0,0,0,"1,000","1,000",0,"1,000",0,0,0,"53,000",2023-03-27,,
6863,永道-KY         ,"30,000","26,000","4,000",0,0,0,0,0,0,"9,000","19,000","10,000","9,000",0,0,0,"13,000",2023-03-28,,
6863,永道-KY         ,"48,000","46,000","2,000",0,0,0,0,0,0,"6,000","8,000","2,000","6,000",0,0,0,"8,000",2023-03-29,,
6863,永道-KY         ,"55,000","77,000","-22,000",0,0,0,0,0,0,"45,000","45,000",0,"45,000",0,0,0,"23,000",2023-03-30,,
6863,永道-KY         ,"8,000","17,000","-9,000",0,0,0,0,0,0,0,"3,000","3,000",0,0,0,0,"-9,000",2023-03-31,,
6863,永道-KY         ,"5,000","11,000","-6,000",0,0,0,0,0,0,"26,000","26,000",0,"26,000",0,0,0,"20,000",2023-04-06,,
6863,永道-KY         ,"1,000","12,010","-11,010",0,0,0,0,0,0,"36,000","36,000",0,"36,000",0,0,0,"24,990",2023-04-07,,
6863,永道-KY         ,"57,000","166,000","-109,000",0,0,0,0,0,0,"9,000","11,000","2,000","9,000",0,0,0,"-100,000",2023-04-10,,
6863,永道-KY         ,"24,100","37,000","-12,900",0,0,0,0,0,0,"47,000","47,000",0,"47,000",0,0,0,"34,100",2023-04-11,,
6863,永道-KY         ,"74,000","152,000","-78,000",0,0,0,0,0,0,"35,000","47,000","12,000","35,000",0,0,0,"-43,000",2023-04-12,,
6863,永道-KY         ,"9,060","61,000","-51,940",0,0,0,0,0,0,"15,000","28,000","13,000","15,000",0,0,0,"-36,940",2023-04-13,,
6863,永道-KY         ,"5,000","5,000",0,0,0,0,0,0,0,"-30,000","8,000","38,000","-30,000",0,0,0,"-30,000",2023-04-14,,
6863,永道-KY         ,"316,000","22,000","294,000",0,0,0,0,0,0,"4,000","14,000","10,000","4,000",0,0,0,"298,000",2023-04-17,,
6863,永道-KY         ,"333,000","179,000","154,000",0,0,0,"103,000",0,"103,000","75,000","141,000","66,000","75,000",0,0,0,"332,000",2023-04-18,,
6863,永道-KY         ,"381,000","224,000","157,000",0,0,0,"15,000",0,"15,000","-83,000","35,000","118,000","-83,000",0,0,0,"89,000",2023-04-19,,
6863,永道-KY         ,"183,000","93,000","90,000",0,0,0,"292,000",0,"292,000","42,000","85,000","43,000","42,000",0,0,0,"424,000",2023-04-20,,
6863,永道-KY         ,"68,000","82,000","-14,000",0,0,0,0,0,0,"-146,000","14,000","160,000","-146,000",0,0,0,"-160,000",2023-04-21,,
6863,永道-KY         ,"114,000","26,000","88,000",0,0,0,"24,000",0,"24,000","-2,000","3,000","5,000","-2,000",0,0,0,"110,000",2023-04-24,,
6863,永道-KY         ,"120,000","83,000","37,000",0,0,0,0,0,0,"-59,000","16,000","75,000","-59,000",0,0,0,"-22,000",2023-04-25,,
6863,永道-KY         ,"94,000","32,000","62,000",0,0,0,0,0,0,"13,000","17,000","4,000","13,000",0,0,0,"75,000",2023-04-26,,
6863,永道-KY         ,"34,000","50,000","-16,000",0,0,0,0,0,0,0,"11,000","11,000",0,0,0,0,"-16,000",2023-04-27,,
6863,永道-KY         ,"38,000","57,000","-19,000",0,0,0,0,0,0,"-10,000","10,000","20,000","-10,000",0,0,0,"-29,000",2023-04-28,,
6863,永道-KY         ,"9,000","26,000","-17,000",0,0,0,0,0,0,"32,000","48,000","16,000","32,000",0,0,0,"15,000",2023-05-02,,
6863,永道-KY         ,"10,000","11,000","-1,000",0,0,0,0,0,0,"27,000","27,000",0,"27,000",0,0,0,"26,000",2023-05-03,,
6863,永道-KY         ,"19,000","12,000","7,000",0,0,0,0,0,0,"1,000","2,000","1,000","1,000",0,0,0,"8,000",2023-05-04,,
6863,永道-KY         ,"14,000","28,000","-14,000",0,0,0,0,0,0,"-6,000","9,000","15,000","-6,000",0,0,0,"-20,000",2023-05-05,,
