證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,日期,自營商買進股數,自營商賣出股數
2509,全坤建          ,"3,000",0,"3,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"3,000",2018-01-03,,
2509,全坤建          ,0,"1,000","-1,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-1,000",2018-01-04,,
2509,全坤建          ,"14,000","4,000","10,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000",2018-01-08,,
2509,全坤建          ,"4,000","1,000","3,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"3,000",2018-01-09,,
2509,全坤建          ,0,"1,000","-1,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-1,000",2018-01-10,,
2509,全坤建          ,"3,000",0,"3,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"3,000",2018-01-11,,
2509,全坤建          ,"2,000",0,"2,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"2,000",2018-01-12,,
2509,全坤建          ,0,"13,000","-13,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-13,000",2018-01-15,,
2509,全坤建          ,"6,000","1,000","5,000",0,0,0,0,0,0,"1,000","1,000",0,"1,000",0,0,0,"6,000",2018-01-16,,
2509,全坤建          ,"22,000",0,"22,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"22,000",2018-01-17,,
2509,全坤建          ,"3,000","7,000","-4,000",0,0,0,0,0,0,"-1,000",0,"1,000","-1,000",0,0,0,"-5,000",2018-01-18,,
2509,全坤建          ,0,"19,000","-19,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-19,000",2018-01-22,,
2509,全坤建          ,"4,000","2,000","2,000",0,0,0,0,0,0,"-79,000","1,000","80,000","-79,000",0,0,0,"-77,000",2018-01-23,,
2509,全坤建          ,"41,000","1,000","40,000",0,0,0,0,0,0,"-85,000","1,000","86,000","-85,000",0,0,0,"-45,000",2018-01-24,,
2509,全坤建          ,"5,000","6,000","-1,000",0,0,0,0,0,0,"-45,000",0,"45,000","-45,000",0,0,0,"-46,000",2018-01-25,,
2509,全坤建          ,"3,000",0,"3,000",0,0,0,0,0,0,"-56,000",0,"56,000","-56,000",0,0,0,"-53,000",2018-01-26,,
2509,全坤建          ,0,0,0,0,0,0,0,0,0,"-47,000",0,"47,000","-47,000",0,0,0,"-47,000",2018-01-29,,
2509,全坤建          ,"2,000","1,000","1,000",0,0,0,0,0,0,"-33,000",0,"33,000","-33,000",0,0,0,"-32,000",2018-01-30,,
2509,全坤建          ,"1,000",0,"1,000",0,0,0,0,0,0,"-29,000",0,"29,000","-29,000",0,0,0,"-28,000",2018-01-31,,
2509,全坤建          ,"1,000","1,000",0,0,0,0,0,0,0,"-60,000",0,"60,000","-60,000",0,0,0,"-60,000",2018-02-01,,
2509,全坤建          ,"4,000",0,"4,000",0,0,0,0,0,0,"-44,000","3,000","47,000","-44,000",0,0,0,"-40,000",2018-02-02,,
2509,全坤建          ,0,"1,000","-1,000",0,0,0,0,0,0,"-19,000","2,000","21,000","-19,000",0,0,0,"-20,000",2018-02-05,,
2509,全坤建          ,0,"2,000","-2,000",0,0,0,0,0,0,"-2,000","1,000","3,000","-2,000",0,0,0,"-4,000",2018-02-06,,
2509,全坤建          ,0,"11,000","-11,000",0,0,0,0,0,0,"1,000","3,000","2,000","1,000",0,0,0,"-10,000",2018-02-07,,
2509,全坤建          ,"1,000",0,"1,000",0,0,0,0,0,0,0,"1,000","1,000",0,0,0,0,"1,000",2018-02-08,,
2509,全坤建          ,0,0,0,0,0,0,0,0,0,"-6,000",0,"6,000","-6,000",0,0,0,"-6,000",2018-02-09,,
2509,全坤建          ,0,"5,000","-5,000",0,0,0,0,0,0,"-10,000",0,"10,000","-10,000",0,0,0,"-15,000",2018-02-12,,
2509,全坤建          ,0,"1,000","-1,000",0,0,0,0,0,0,"-14,000",0,"14,000","-14,000",0,0,0,"-15,000",2018-02-21,,
2509,全坤建          ,0,0,0,0,0,0,0,0,0,"-10,000",0,"10,000","-10,000",0,0,0,"-10,000",2018-02-22,,
2509,全坤建          ,"1,000","3,000","-2,000",0,0,0,0,0,0,"-29,000",0,"29,000","-29,000",0,0,0,"-31,000",2018-02-23,,
2509,全坤建          ,0,0,0,0,0,0,0,0,0,"-50,000",0,"50,000","-50,000",0,0,0,"-50,000",2018-02-26,,
2509,全坤建          ,"4,000","6,000","-2,000",0,0,0,0,0,0,"-20,000",0,"20,000","-20,000",0,0,0,"-22,000",2018-02-27,,
2509,全坤建          ,"8,000",0,"8,000",0,0,0,0,0,0,"-20,000",0,"20,000","-20,000",0,0,0,"-12,000",2018-03-01,,
2509,全坤建          ,"7,000","22,000","-15,000",0,0,0,0,0,0,"-40,000",0,"40,000","-40,000",0,0,0,"-55,000",2018-03-02,,
2509,全坤建          ,"4,000",0,"4,000",0,0,0,0,0,0,"-10,000",0,"10,000","-10,000",0,0,0,"-6,000",2018-03-05,,
2509,全坤建          ,"1,000",0,"1,000",0,0,0,0,0,0,"-24,000",0,"24,000","-24,000",0,0,0,"-23,000",2018-03-06,,
2509,全坤建          ,"7,000","1,000","6,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"6,000",2018-03-07,,
2509,全坤建          ,"148,000","20,000","128,000",0,0,0,0,0,0,"-47,000","10,000","57,000","-47,000",0,0,0,"81,000",2018-03-08,,
2509,全坤建          ,"170,000","55,000","115,000",0,0,0,0,0,0,"-8,000",0,"8,000","-8,000",0,0,0,"107,000",2018-03-09,,
2509,全坤建          ,"20,000","318,000","-298,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-298,000",2018-03-12,,
2509,全坤建          ,"536,000","64,000","472,000",0,0,0,0,0,0,"114,000","130,000","16,000","114,000",0,0,0,"586,000",2018-03-13,,
2509,全坤建          ,"5,000","176,000","-171,000",0,0,0,0,0,0,"-10,000",0,"10,000","-10,000",0,0,0,"-181,000",2018-03-14,,
2509,全坤建          ,0,"353,000","-353,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-353,000",2018-03-15,,
2509,全坤建          ,"9,000","78,000","-69,000",0,0,0,0,0,0,"35,000","35,000",0,"35,000",0,0,0,"-34,000",2018-03-16,,
2509,全坤建          ,"9,000","49,000","-40,000",0,0,0,0,0,0,"5,000","5,000",0,"5,000",0,0,0,"-35,000",2018-03-19,,
2509,全坤建          ,"12,000","8,000","4,000",0,0,0,0,0,0,"28,000","28,000",0,"28,000",0,0,0,"32,000",2018-03-20,,
2509,全坤建          ,"8,000","36,000","-28,000",0,0,0,0,0,0,"-5,000",0,"5,000","-5,000",0,0,0,"-33,000",2018-03-21,,
2509,全坤建          ,"34,000","34,000",0,0,0,0,0,0,0,"-10,000",0,"10,000","-10,000",0,0,0,"-10,000",2018-03-22,,
2509,全坤建          ,"70,000","3,000","67,000",0,0,0,0,0,0,"10,000","10,000",0,"10,000",0,0,0,"77,000",2018-03-23,,
2509,全坤建          ,"34,000","23,000","11,000",0,0,0,0,0,0,"-2,000","10,000","12,000","-2,000",0,0,0,"9,000",2018-03-26,,
2509,全坤建          ,"80,000","25,000","55,000",0,0,0,0,0,0,"1,000","1,000",0,"1,000",0,0,0,"56,000",2018-03-27,,
2509,全坤建          ,"43,000","27,000","16,000",0,0,0,0,0,0,"-1,000",0,"1,000","-1,000",0,0,0,"15,000",2018-03-28,,
2509,全坤建          ,"22,000","44,000","-22,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-22,000",2018-03-29,,
2509,全坤建          ,"501,000","54,000","447,000",0,0,0,0,0,0,"-148,000",0,"148,000","-148,000",0,0,0,"299,000",2018-03-30,,
2509,全坤建          ,"1,000",0,"1,000",0,0,0,0,0,0,"-5,000","22,000","27,000","-5,000",0,0,0,"-4,000",2018-03-31,,
2509,全坤建          ,"38,000","323,000","-285,000",0,0,0,0,0,0,"-5,000",0,"5,000","-5,000",0,0,0,"-290,000",2018-04-02,,
2509,全坤建          ,"16,000","66,000","-50,000",0,0,0,0,0,0,"1,000","1,000",0,"1,000",0,0,0,"-49,000",2018-04-03,,
2509,全坤建          ,"12,000","277,000","-265,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-265,000",2018-04-09,,
2509,全坤建          ,"10,000","10,000",0,0,0,0,0,0,0,"-1,000",0,"1,000","-1,000",0,0,0,"-1,000",2018-04-10,,
2509,全坤建          ,"14,000","12,000","2,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"2,000",2018-04-11,,
2509,全坤建          ,"30,000","11,000","19,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"19,000",2018-04-12,,
2509,全坤建          ,"42,000","34,000","8,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"8,000",2018-04-13,,
2509,全坤建          ,"51,000","8,000","43,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"43,000",2018-04-16,,
2509,全坤建          ,"36,000","126,000","-90,000",0,0,0,0,0,0,"-33,000","1,000","34,000","-33,000",0,0,0,"-123,000",2018-04-17,,
2509,全坤建          ,"133,000","7,000","126,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"126,000",2018-04-18,,
2509,全坤建          ,"52,000","6,000","46,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"46,000",2018-04-19,,
2509,全坤建          ,"125,000","18,000","107,000",0,0,0,0,0,0,"1,000","1,000",0,"1,000",0,0,0,"108,000",2018-04-20,,
2509,全坤建          ,"151,000",0,"151,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"151,000",2018-04-23,,
2509,全坤建          ,"8,000","41,000","-33,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-33,000",2018-04-24,,
2509,全坤建          ,"19,000","19,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-04-25,,
2509,全坤建          ,"7,000","21,000","-14,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-14,000",2018-04-26,,
2509,全坤建          ,"33,000","5,000","28,000",0,0,0,0,0,0,"-5,000",0,"5,000","-5,000",0,0,0,"23,000",2018-04-27,,
2509,全坤建          ,"43,000","18,000","25,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"25,000",2018-04-30,,
2509,全坤建          ,"16,000","14,000","2,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"2,000",2018-05-02,,
2509,全坤建          ,"24,000","57,000","-33,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-33,000",2018-05-03,,
2509,全坤建          ,"40,000",0,"40,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"40,000",2018-05-04,,
2509,全坤建          ,"59,000","35,000","24,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"24,000",2018-05-07,,
2509,全坤建          ,"29,000","43,000","-14,000",0,0,0,0,0,0,"-2,000",0,"2,000","-2,000",0,0,0,"-16,000",2018-05-08,,
2509,全坤建          ,"8,000","25,000","-17,000",0,0,0,0,0,0,"-1,000",0,"1,000","-1,000",0,0,0,"-18,000",2018-05-09,,
2509,全坤建          ,"4,000","6,000","-2,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-2,000",2018-05-10,,
2509,全坤建          ,"3,000","11,000","-8,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-8,000",2018-05-11,,
2509,全坤建          ,"3,000","7,000","-4,000",0,0,0,"50,000",0,"50,000",0,0,0,0,0,0,0,"46,000",2018-05-14,,
2509,全坤建          ,"79,000","1,000","78,000",0,0,0,"50,000",0,"50,000",0,0,0,0,0,0,0,"128,000",2018-05-15,,
2509,全坤建          ,"82,000","14,000","68,000",0,0,0,"18,000",0,"18,000",0,0,0,0,0,0,0,"86,000",2018-05-16,,
2509,全坤建          ,"56,000","69,000","-13,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-13,000",2018-05-17,,
2509,全坤建          ,"329,000","8,000","321,000",0,0,0,0,"4,000","-4,000",0,0,0,0,0,0,0,"317,000",2018-05-18,,
2509,全坤建          ,"72,000","345,000","-273,000",0,0,0,0,"6,000","-6,000","28,000","28,000",0,"28,000",0,0,0,"-251,000",2018-05-21,,
2509,全坤建          ,"16,000","20,000","-4,000",0,0,0,0,"7,000","-7,000",0,0,0,0,0,0,0,"-11,000",2018-05-22,,
2509,全坤建          ,"33,000","29,000","4,000",0,0,0,0,"4,000","-4,000","-28,000",0,"28,000","-28,000",0,0,0,"-28,000",2018-05-23,,
2509,全坤建          ,"38,000","5,000","33,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"33,000",2018-05-24,,
2509,全坤建          ,"47,000","6,000","41,000",0,0,0,0,"3,000","-3,000","-8,000",0,"8,000","-8,000",0,0,0,"30,000",2018-05-25,,
2509,全坤建          ,"12,000","19,000","-7,000",0,0,0,0,"6,000","-6,000",0,0,0,0,0,0,0,"-13,000",2018-05-28,,
2509,全坤建          ,"24,000","16,000","8,000",0,0,0,0,"2,000","-2,000",0,0,0,0,0,0,0,"6,000",2018-05-29,,
2509,全坤建          ,"57,000","17,000","40,000",0,0,0,0,"4,000","-4,000",0,0,0,0,0,0,0,"36,000",2018-05-30,,
2509,全坤建          ,"56,000","59,000","-3,000",0,0,0,0,"2,000","-2,000",0,0,0,0,0,0,0,"-5,000",2018-05-31,,
2509,全坤建          ,"107,000","1,000","106,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"106,000",2018-06-01,,
2509,全坤建          ,"108,000","9,000","99,000",0,0,0,0,"3,000","-3,000",0,0,0,0,0,0,0,"96,000",2018-06-04,,
2509,全坤建          ,"38,000",0,"38,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"38,000",2018-06-05,,
2509,全坤建          ,"298,000","81,000","217,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"217,000",2018-06-06,,
2509,全坤建          ,"271,000","368,000","-97,000",0,0,0,0,"1,000","-1,000","-40,000","1,000","41,000","-40,000",0,0,0,"-138,000",2018-06-07,,
2509,全坤建          ,"137,000","399,000","-262,000",0,0,0,0,"3,000","-3,000",0,0,0,0,0,0,0,"-265,000",2018-06-08,,
2509,全坤建          ,"6,000","66,000","-60,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-60,000",2018-06-11,,
2509,全坤建          ,"65,000","62,000","3,000",0,0,0,0,0,0,"23,000","24,000","1,000","23,000",0,0,0,"26,000",2018-06-12,,
2509,全坤建          ,"14,000","44,000","-30,000",0,0,0,0,"36,000","-36,000","-22,000",0,"22,000","-22,000",0,0,0,"-88,000",2018-06-13,,
2509,全坤建          ,"9,000","4,000","5,000",0,0,0,0,0,0,"12,000","12,000",0,"12,000",0,0,0,"17,000",2018-06-14,,
2509,全坤建          ,"19,000","21,000","-2,000",0,0,0,0,0,0,"-13,000",0,"13,000","-13,000",0,0,0,"-15,000",2018-06-15,,
2509,全坤建          ,"63,000","9,000","54,000",0,0,0,0,0,0,"-4,000",0,"4,000","-4,000",0,0,0,"50,000",2018-06-19,,
2509,全坤建          ,"63,000","87,000","-24,000",0,0,0,0,0,0,"-9,000","1,000","10,000","-9,000",0,0,0,"-33,000",2018-06-20,,
2509,全坤建          ,"42,000","256,000","-214,000",0,0,0,0,0,0,"-38,000",0,"38,000","-38,000",0,0,0,"-252,000",2018-06-21,,
2509,全坤建          ,"38,000","73,000","-35,000",0,0,0,0,0,0,"19,000","19,000",0,"19,000",0,0,0,"-16,000",2018-06-22,,
2509,全坤建          ,"2,000","15,000","-13,000",0,0,0,0,"6,000","-6,000","-70,000",0,"70,000","-70,000",0,0,0,"-89,000",2018-06-25,,
2509,全坤建          ,"8,000","49,000","-41,000",0,0,0,0,0,0,"2,000","2,000",0,"2,000",0,0,0,"-39,000",2018-06-26,,
2509,全坤建          ,"7,000","16,000","-9,000",0,0,0,0,"4,000","-4,000","1,000","1,000",0,"1,000",0,0,0,"-12,000",2018-06-27,,
2509,全坤建          ,"16,000","5,000","11,000",0,0,0,0,0,0,0,"1,000","1,000",0,0,0,0,"11,000",2018-06-28,,
2509,全坤建          ,"25,000","12,000","13,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"13,000",2018-06-29,,
2509,全坤建          ,"45,000","18,000","27,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"27,000",2018-07-02,,
2509,全坤建          ,"20,000","80,000","-60,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-60,000",2018-07-03,,
2509,全坤建          ,"23,000","15,000","8,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"8,000",2018-07-04,,
2509,全坤建          ,"6,000","62,000","-56,000",0,0,0,0,"4,000","-4,000",0,"1,000","1,000",0,0,0,0,"-60,000",2018-07-05,,
2509,全坤建          ,"7,000","40,000","-33,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-33,000",2018-07-06,,
2509,全坤建          ,"10,000","14,000","-4,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"-4,000",2018-07-09,,
2509,全坤建          ,"33,000","10,000","23,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"23,000",2018-07-10,,
2509,全坤建          ,"4,000","12,000","-8,000",0,0,0,0,0,0,"-1,000",0,"1,000","-1,000",0,0,0,"-9,000",2018-07-11,,
