證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,日期,自營商買進股數,自營商賣出股數
4763,材料-KY         ,"3,000",0,"3,000",0,0,0,0,"9,000","-9,000","2,000","1,000",0,"1,000","1,000",0,"1,000","-4,000",2018-01-02,,
4763,材料-KY         ,"1,000","1,000",0,0,0,0,0,"5,000","-5,000","-1,000",0,0,0,0,"1,000","-1,000","-6,000",2018-01-03,,
4763,材料-KY         ,"8,000",0,"8,000",0,0,0,0,"10,000","-10,000",0,0,0,0,0,0,0,"-2,000",2018-01-04,,
4763,材料-KY         ,"2,000","2,000",0,0,0,0,0,0,0,"-3,000",0,0,0,0,"3,000","-3,000","-3,000",2018-01-05,,
4763,材料-KY         ,"5,000","9,000","-4,000",0,0,0,0,0,0,"-6,000",0,"6,000","-6,000",0,0,0,"-10,000",2018-01-08,,
4763,材料-KY         ,0,"1,000","-1,000",0,0,0,0,0,0,"1,000","1,000",0,"1,000",0,0,0,0,2018-01-09,,
4763,材料-KY         ,"3,000",0,"3,000",0,0,0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","1,000",2018-01-10,,
4763,材料-KY         ,"3,000",0,"3,000",0,0,0,0,0,0,"2,000","2,000",0,"2,000",0,0,0,"5,000",2018-01-11,,
4763,材料-KY         ,"2,000","1,000","1,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"1,000",2018-01-12,,
4763,材料-KY         ,"8,000","7,000","1,000",0,0,0,"3,000","5,000","-2,000","5,000","5,000",0,"5,000",0,0,0,"4,000",2018-01-15,,
4763,材料-KY         ,"12,000","1,000","11,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"11,000",2018-01-16,,
4763,材料-KY         ,"10,000","2,000","8,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"8,000",2018-01-17,,
4763,材料-KY         ,"1,000","5,000","-4,000",0,0,0,0,"12,000","-12,000","5,000","5,000",0,"5,000",0,0,0,"-11,000",2018-01-18,,
4763,材料-KY         ,"2,000","1,000","1,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"1,000",2018-01-19,,
4763,材料-KY         ,"1,000","2,000","-1,000",0,0,0,0,"3,000","-3,000","1,000","1,000",0,"1,000",0,0,0,"-3,000",2018-01-22,,
4763,材料-KY         ,"3,000",0,"3,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"3,000",2018-01-23,,
4763,材料-KY         ,"7,000","6,000","1,000",0,0,0,0,0,0,"1,000","1,000",0,"1,000",0,0,0,"2,000",2018-01-24,,
4763,材料-KY         ,"3,000","2,000","1,000",0,0,0,0,0,0,"-1,000",0,0,0,0,"1,000","-1,000",0,2018-01-25,,
4763,材料-KY         ,"2,000","1,000","1,000",0,0,0,0,0,0,"2,000","2,000",0,"2,000",0,0,0,"3,000",2018-01-26,,
4763,材料-KY         ,"6,000","6,000",0,0,0,0,0,"25,000","-25,000","14,000","14,000",0,"14,000",0,0,0,"-11,000",2018-01-29,,
4763,材料-KY         ,"49,000","3,000","46,000",0,0,0,0,0,0,"2,000","2,000",0,"2,000",0,0,0,"48,000",2018-01-30,,
4763,材料-KY         ,"31,000","11,000","20,000",0,0,0,0,0,0,"2,000","2,000",0,"2,000",0,0,0,"22,000",2018-01-31,,
