證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,日期
03650B,臺股指凱基45熊08,0,0,0,0,0,0,0,0,0,"-28,000",0,0,0,0,"28,000","-28,000","-28,000",2024-06-19
03650B,臺股指凱基45熊08,0,0,0,0,0,0,0,0,0,"-71,000",0,0,0,"2,000","73,000","-71,000","-71,000",2024-06-20
03650B,臺股指凱基45熊08,0,0,0,0,0,0,0,0,0,"11,000",0,0,0,"33,000","22,000","11,000","11,000",2024-06-21
03650B,臺股指凱基45熊08,0,0,0,0,0,0,0,0,0,"-34,000",0,0,0,"81,000","115,000","-34,000","-34,000",2024-06-24
03650B,臺股指凱基45熊08,0,0,0,0,0,0,0,0,0,"81,000",0,0,0,"109,000","28,000","81,000","81,000",2024-06-25
03650B,臺股指凱基45熊08,0,0,0,0,0,0,0,0,0,"-50,000",0,0,0,"16,000","66,000","-50,000","-50,000",2024-06-26
03650B,臺股指凱基45熊08,0,0,0,0,0,0,0,0,0,"-82,000",0,0,0,"29,000","111,000","-82,000","-82,000",2024-06-27
03650B,臺股指凱基45熊08,0,0,0,0,0,0,0,0,0,"-1,000",0,0,0,"77,000","78,000","-1,000","-1,000",2024-06-28
03650B,臺股指凱基45熊08,0,0,0,0,0,0,0,0,0,"-61,000",0,0,0,"55,000","116,000","-61,000","-61,000",2024-07-01
03650B,臺股指凱基45熊08,0,0,0,0,0,0,0,0,0,"9,000",0,0,0,"73,000","64,000","9,000","9,000",2024-07-02
03650B,臺股指凱基45熊08,0,0,0,0,0,0,0,0,0,"-168,000",0,0,0,"12,000","180,000","-168,000","-168,000",2024-07-03
03650B,臺股指凱基45熊08,0,0,0,0,0,0,0,0,0,"-589,000",0,0,0,"129,000","718,000","-589,000","-589,000",2024-07-04
