證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,日期,自營商買進股數,自營商賣出股數
3010,華立            ,"59,000","45,000","14,000",0,0,0,0,0,0,"-6,000",0,"6,000","-6,000",0,0,0,"8,000",2018-01-02,,
3010,華立            ,"63,000","62,000","1,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"1,000",2018-01-03,,
3010,華立            ,"220,000","32,000","188,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"188,000",2018-01-04,,
3010,華立            ,"70,000","115,000","-45,000",0,0,0,0,"5,000","-5,000",0,0,0,0,0,0,0,"-50,000",2018-01-05,,
3010,華立            ,"114,000","71,000","43,000",0,0,0,0,0,0,"40,000","40,000",0,"40,000",0,0,0,"83,000",2018-01-08,,
3010,華立            ,"90,000","23,000","67,000",0,0,0,0,0,0,"3,000","3,000",0,"3,000",0,0,0,"70,000",2018-01-09,,
3010,華立            ,"285,000","51,000","234,000",0,0,0,0,"5,000","-5,000","45,000","57,000","12,000","45,000",0,0,0,"274,000",2018-01-10,,
3010,華立            ,"161,000","21,000","140,000",0,0,0,0,0,0,"-4,000",0,"4,000","-4,000",0,0,0,"136,000",2018-01-11,,
3010,華立            ,"61,000","51,000","10,000",0,0,0,0,0,0,"44,000","44,000",0,"44,000",0,0,0,"54,000",2018-01-12,,
3010,華立            ,"326,000","318,000","8,000",0,0,0,0,0,0,"4,000","4,000",0,"4,000",0,0,0,"12,000",2018-01-15,,
3010,華立            ,"109,000","32,000","77,000",0,0,0,0,"6,000","-6,000","3,000","4,000","1,000","3,000",0,0,0,"74,000",2018-01-16,,
3010,華立            ,"90,000","9,000","81,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"81,000",2018-01-17,,
3010,華立            ,"118,000","31,000","87,000",0,0,0,0,0,0,"35,000","35,000",0,"35,000",0,0,0,"122,000",2018-01-18,,
3010,華立            ,"117,000","16,000","101,000",0,0,0,0,0,0,"-5,000","10,000","15,000","-5,000",0,0,0,"96,000",2018-01-19,,
3010,華立            ,"175,000","47,000","128,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"128,000",2018-01-22,,
3010,華立            ,"157,000","15,000","142,000",0,0,0,0,0,0,"2,000","2,000",0,"2,000",0,0,0,"144,000",2018-01-23,,
3010,華立            ,"184,000","13,000","171,000",0,0,0,0,"5,000","-5,000",0,0,0,0,0,0,0,"166,000",2018-01-24,,
3010,華立            ,"137,000","14,000","123,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"123,000",2018-01-25,,
3010,華立            ,"84,000","1,000","83,000",0,0,0,0,"6,000","-6,000",0,0,0,0,0,0,0,"77,000",2018-01-26,,
3010,華立            ,"40,000","1,000","39,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"39,000",2018-01-29,,
3010,華立            ,"71,000","8,000","63,000",0,0,0,0,0,0,"-1,000",0,"1,000","-1,000",0,0,0,"62,000",2018-01-30,,
3010,華立            ,"124,000","15,000","109,000",0,0,0,0,0,0,"-1,000",0,"1,000","-1,000",0,0,0,"108,000",2018-01-31,,
3010,華立            ,"39,000","13,000","26,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"26,000",2018-02-01,,
3010,華立            ,"45,000","23,000","22,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"22,000",2018-02-02,,
3010,華立            ,"40,000","45,000","-5,000",0,0,0,0,0,0,"8,000","8,000",0,"8,000",0,0,0,"3,000",2018-02-05,,
3010,華立            ,"148,000","125,000","23,000",0,0,0,0,0,0,"-131,000","3,000","134,000","-131,000",0,0,0,"-108,000",2018-02-06,,
3010,華立            ,"105,000","186,000","-81,000",0,0,0,0,0,0,"-1,000",0,"1,000","-1,000",0,0,0,"-82,000",2018-02-07,,
3010,華立            ,"143,000","33,000","110,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"110,000",2018-02-08,,
3010,華立            ,"86,000","67,000","19,000",0,0,0,0,0,0,0,0,0,0,0,0,0,"19,000",2018-02-09,,
