證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,日期
03016P,臺股指法興3C售08,0,0,0,0,0,0,0,0,0,"-52,000",0,0,0,0,"52,000","-52,000","-52,000",2018-08-28
03016P,臺股指法興3C售08,0,0,0,0,0,0,0,0,0,"-94,000",0,0,0,"35,000","129,000","-94,000","-94,000",2018-08-29
03016P,臺股指法興3C售08,0,0,0,0,0,0,0,0,0,"-734,000",0,0,0,"27,000","761,000","-734,000","-734,000",2018-08-30
03016P,臺股指法興3C售08,0,0,0,0,0,0,0,0,0,"572,000",0,0,0,"603,000","31,000","572,000","572,000",2018-08-31
03016P,臺股指法興3C售08,0,0,0,0,0,0,0,0,0,"-206,000",0,0,0,"87,000","293,000","-206,000","-206,000",2018-09-03
03016P,臺股指法興3C售08,0,0,0,0,0,0,0,0,0,"120,000",0,0,0,"220,000","100,000","120,000","120,000",2018-09-04
03016P,臺股指法興3C售08,0,0,0,0,0,0,0,0,0,"-553,000",0,0,0,0,"553,000","-553,000","-553,000",2018-09-05
03016P,臺股指法興3C售08,0,0,0,0,0,0,0,0,0,"681,000",0,0,0,"767,000","86,000","681,000","681,000",2018-09-06
03016P,臺股指法興3C售08,0,0,0,0,0,0,0,0,0,"117,000",0,0,0,"157,000","40,000","117,000","117,000",2018-09-07
03016P,臺股指法興3C售08,0,0,0,0,0,0,0,0,0,"-32,000",0,0,0,"83,000","115,000","-32,000","-32,000",2018-09-10
03016P,臺股指法興3C售08,"8,000",0,"8,000",0,0,0,0,0,0,"39,000",0,0,0,"127,000","88,000","39,000","47,000",2018-09-11
03016P,臺股指法興3C售08,0,"8,000","-8,000",0,0,0,0,0,0,"9,000",0,0,0,"12,000","3,000","9,000","1,000",2018-09-12
03016P,臺股指法興3C售08,0,0,0,0,0,0,0,0,0,"26,000",0,0,0,"26,000",0,"26,000","26,000",2018-09-13
03016P,臺股指法興3C售08,0,0,0,0,0,0,0,0,0,"-169,000",0,0,0,"9,000","178,000","-169,000","-169,000",2018-09-14
03016P,臺股指法興3C售08,0,0,0,0,0,0,0,0,0,"24,000",0,0,0,"70,000","46,000","24,000","24,000",2018-09-17
03016P,臺股指法興3C售08,0,0,0,0,0,0,0,0,0,"-18,000",0,0,0,"136,000","154,000","-18,000","-18,000",2018-09-18
03016P,臺股指法興3C售08,"77,000",0,"77,000",0,0,0,0,0,0,0,0,0,0,"204,000","204,000",0,"77,000",2018-09-19
03016P,臺股指法興3C售08,0,"77,000","-77,000",0,0,0,0,0,0,"-540,000",0,0,0,"122,000","662,000","-540,000","-617,000",2018-09-20
03016P,臺股指法興3C售08,0,0,0,0,0,0,0,0,0,"-103,000",0,0,0,"36,000","139,000","-103,000","-103,000",2018-09-21
03016P,臺股指法興3C售08,0,0,0,0,0,0,0,0,0,"-325,000",0,0,0,"100,000","425,000","-325,000","-325,000",2018-09-25
03016P,臺股指法興3C售08,0,0,0,0,0,0,0,0,0,"-1,528,000",0,0,0,"10,000","1,538,000","-1,528,000","-1,528,000",2018-09-26
03016P,臺股指法興3C售08,0,0,0,0,0,0,0,0,0,"-2,890,000",0,0,0,"53,000","2,943,000","-2,890,000","-2,890,000",2018-09-27
03016P,臺股指法興3C售08,"76,000",0,"76,000",0,0,0,0,0,0,"2,774,000",0,0,0,"3,322,000","548,000","2,774,000","2,850,000",2018-09-28
03016P,臺股指法興3C售08,0,"76,000","-76,000",0,0,0,0,0,0,"-997,000",0,0,0,"301,000","1,298,000","-997,000","-1,073,000",2018-10-01
03016P,臺股指法興3C售08,0,0,0,0,0,0,0,0,0,"675,000",0,0,0,"1,640,000","965,000","675,000","675,000",2018-10-02
03016P,臺股指法興3C售08,0,0,0,0,0,0,0,0,0,"865,000",0,0,0,"1,326,000","461,000","865,000","865,000",2018-10-03
03016P,臺股指法興3C售08,0,0,0,0,0,0,0,0,0,"1,696,000",0,0,0,"1,782,000","86,000","1,696,000","1,696,000",2018-10-04
03016P,臺股指法興3C售08,0,0,0,0,0,0,0,0,0,"170,000",0,0,0,"478,000","308,000","170,000","170,000",2018-10-05
03016P,臺股指法興3C售08,0,0,0,0,0,0,0,0,0,"189,000",0,0,0,"338,000","149,000","189,000","189,000",2018-10-08
03016P,臺股指法興3C售08,0,0,0,0,0,0,0,0,0,"158,000",0,0,0,"159,000","1,000","158,000","158,000",2018-10-10
03016P,臺股指法興3C售08,0,0,0,0,0,0,0,0,0,"149,000","25,000",0,"25,000","222,000","98,000","124,000","149,000",2018-10-11
03016P,臺股指法興3C售08,0,0,0,0,0,0,0,0,0,"5,000","20,000",0,"20,000","134,000","149,000","-15,000","5,000",2018-10-12
03016P,臺股指法興3C售08,0,0,0,0,0,0,0,0,0,"69,000",0,"25,000","-25,000","109,000","15,000","94,000","69,000",2018-10-15
03016P,臺股指法興3C售08,0,0,0,0,0,0,0,0,0,"-12,000",0,0,0,"20,000","32,000","-12,000","-12,000",2018-10-16
