證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,日期
03908C,臺股指凱基3A牛02,0,0,0,0,0,0,0,0,0,"-4,000",0,0,0,0,"4,000","-4,000","-4,000",2023-08-22
03908C,臺股指凱基3A牛02,0,0,0,0,0,0,0,0,0,"4,000",0,0,0,"4,000",0,"4,000","4,000",2023-08-23
03908C,臺股指凱基3A牛02,0,0,0,0,0,0,0,0,0,"-1,000",0,0,0,0,"1,000","-1,000","-1,000",2023-08-24
03908C,臺股指凱基3A牛02,0,0,0,0,0,0,0,0,0,"-161,000",0,0,0,"1,000","162,000","-161,000","-161,000",2023-08-25
03908C,臺股指凱基3A牛02,0,0,0,0,0,0,0,0,0,"151,000",0,0,0,"161,000","10,000","151,000","151,000",2023-08-28
03908C,臺股指凱基3A牛02,0,0,0,0,0,0,0,0,0,"11,000",0,0,0,"11,000",0,"11,000","11,000",2023-08-29
03908C,臺股指凱基3A牛02,0,0,0,0,0,0,0,0,0,"-1,000",0,0,0,0,"1,000","-1,000","-1,000",2023-09-05
03908C,臺股指凱基3A牛02,0,0,0,0,0,0,0,0,0,"-1,000",0,0,0,"1,000","2,000","-1,000","-1,000",2023-09-06
03908C,臺股指凱基3A牛02,0,0,0,0,0,0,0,0,0,"1,000",0,0,0,"2,000","1,000","1,000","1,000",2023-09-07
03908C,臺股指凱基3A牛02,0,0,0,0,0,0,0,0,0,"-14,000",0,0,0,"1,000","15,000","-14,000","-14,000",2023-09-12
03908C,臺股指凱基3A牛02,0,0,0,0,0,0,0,0,0,"-160,000",0,0,0,0,"160,000","-160,000","-160,000",2023-09-15
03908C,臺股指凱基3A牛02,0,0,0,0,0,0,0,0,0,"-40,000",0,0,0,"10,000","50,000","-40,000","-40,000",2023-09-18
03908C,臺股指凱基3A牛02,0,0,0,0,0,0,0,0,0,"109,000",0,0,0,"200,000","91,000","109,000","109,000",2023-09-19
03908C,臺股指凱基3A牛02,0,0,0,0,0,0,0,0,0,"-69,000",0,0,0,0,"69,000","-69,000","-69,000",2023-09-20
03908C,臺股指凱基3A牛02,0,0,0,0,0,0,0,0,0,"-174,000",0,0,0,0,"174,000","-174,000","-174,000",2023-09-21
03908C,臺股指凱基3A牛02,0,0,0,0,0,0,0,0,0,"-12,000",0,0,0,"4,000","16,000","-12,000","-12,000",2023-09-22
03908C,臺股指凱基3A牛02,0,0,0,0,0,0,0,0,0,"15,000",0,0,0,"25,000","10,000","15,000","15,000",2023-09-25
03908C,臺股指凱基3A牛02,0,0,0,0,0,0,0,0,0,"2,000",0,0,0,"10,000","8,000","2,000","2,000",2023-09-26
03908C,臺股指凱基3A牛02,0,0,0,0,0,0,0,0,0,"-66,000",0,0,0,"20,000","86,000","-66,000","-66,000",2023-09-28
03908C,臺股指凱基3A牛02,0,0,0,0,0,0,0,0,0,"258,000",0,0,0,"358,000","100,000","258,000","258,000",2023-10-02
03908C,臺股指凱基3A牛02,0,0,0,0,0,0,0,0,0,"-41,000",0,0,0,0,"41,000","-41,000","-41,000",2023-10-03
03908C,臺股指凱基3A牛02,0,0,0,0,0,0,0,0,0,"-59,000",0,0,0,"11,000","70,000","-59,000","-59,000",2023-10-04
03908C,臺股指凱基3A牛02,0,0,0,0,0,0,0,0,0,"195,000",0,0,0,"195,000",0,"195,000","195,000",2023-10-05
03908C,臺股指凱基3A牛02,0,0,0,0,0,0,0,0,0,"-3,000",0,0,0,0,"3,000","-3,000","-3,000",2023-10-06
