證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,日期
03015P,臺股指法興3C售07,"5,000",0,"5,000",0,0,0,0,0,0,"-508,000",0,0,0,0,"508,000","-508,000","-503,000",2018-08-29
03015P,臺股指法興3C售07,0,"5,000","-5,000",0,0,0,0,0,0,"482,000",0,0,0,"508,000","26,000","482,000","477,000",2018-08-30
03015P,臺股指法興3C售07,0,0,0,0,0,0,0,0,0,"25,000",0,0,0,"25,000",0,"25,000","25,000",2018-08-31
03015P,臺股指法興3C售07,0,0,0,0,0,0,0,0,0,"-997,000",0,0,0,"1,000","998,000","-997,000","-997,000",2018-09-03
03015P,臺股指法興3C售07,0,0,0,0,0,0,0,0,0,"461,000",0,0,0,"998,000","537,000","461,000","461,000",2018-09-04
03015P,臺股指法興3C售07,0,0,0,0,0,0,0,0,0,"300,000",0,0,0,"519,000","219,000","300,000","300,000",2018-09-05
03015P,臺股指法興3C售07,0,0,0,0,0,0,0,0,0,"224,000",0,0,0,"224,000",0,"224,000","224,000",2018-09-06
03015P,臺股指法興3C售07,0,0,0,0,0,0,0,0,0,"12,000",0,0,0,"12,000",0,"12,000","12,000",2018-09-07
03015P,臺股指法興3C售07,0,0,0,0,0,0,0,0,0,"-11,000",0,0,0,0,"11,000","-11,000","-11,000",2018-09-14
03015P,臺股指法興3C售07,0,0,0,0,0,0,0,0,0,"6,000",0,0,0,"6,000",0,"6,000","6,000",2018-09-17
03015P,臺股指法興3C售07,0,0,0,0,0,0,0,0,0,"-11,000",0,0,0,0,"11,000","-11,000","-11,000",2018-09-18
03015P,臺股指法興3C售07,0,0,0,0,0,0,0,0,0,"-32,000",0,0,0,"6,000","38,000","-32,000","-32,000",2018-09-19
03015P,臺股指法興3C售07,0,0,0,0,0,0,0,0,0,"-490,000",0,0,0,"35,000","525,000","-490,000","-490,000",2018-09-20
03015P,臺股指法興3C售07,0,0,0,0,0,0,0,0,0,"508,000",0,0,0,"525,000","17,000","508,000","508,000",2018-09-21
03015P,臺股指法興3C售07,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,000","10,000",0,0,2018-09-25
03015P,臺股指法興3C售07,0,0,0,0,0,0,0,0,0,"-509,000",0,0,0,"17,000","526,000","-509,000","-509,000",2018-09-26
03015P,臺股指法興3C售07,0,0,0,0,0,0,0,0,0,"449,000",0,0,0,"524,000","75,000","449,000","449,000",2018-09-27
03015P,臺股指法興3C售07,0,0,0,0,0,0,0,0,0,"-90,000",0,0,0,"64,000","154,000","-90,000","-90,000",2018-09-28
03015P,臺股指法興3C售07,0,0,0,0,0,0,0,0,0,"154,000",0,0,0,"154,000",0,"154,000","154,000",2018-10-01
