證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,日期,自營商買進股數,自營商賣出股數
5234,達興材料        ,"223,000","151,000","72,000",0,0,0,"104,000",0,"104,000","133,000","193,000","60,000","133,000",0,0,0,"309,000",2018-01-02,,
5234,達興材料        ,"252,000","160,000","92,000",0,0,0,"510,000",0,"510,000","-116,000","28,000","144,000","-116,000",0,0,0,"486,000",2018-01-03,,
5234,達興材料        ,"153,000","516,000","-363,000",0,0,0,"193,000",0,"193,000","165,000","175,000","10,000","165,000",0,0,0,"-5,000",2018-01-04,,
5234,達興材料        ,"237,000","87,000","150,000",0,0,0,0,"85,000","-85,000","28,000","106,000","78,000","28,000",0,0,0,"93,000",2018-01-05,,
5234,達興材料        ,"171,936","34,000","137,936",0,0,0,0,"86,000","-86,000","11,000","15,000","4,000","11,000",0,0,0,"62,936",2018-01-08,,
5234,達興材料        ,"596,000","201,000","395,000",0,0,0,0,0,0,"-77,000","90,000","167,000","-77,000",0,0,0,"318,000",2018-01-09,,
5234,達興材料        ,"100,800","557,000","-456,200",0,0,0,"170,000","3,000","167,000","-45,000","141,000","186,000","-45,000",0,0,0,"-334,200",2018-01-10,,
5234,達興材料        ,"348,000","264,000","84,000",0,0,0,"51,000",0,"51,000","5,000","160,000","155,000","5,000",0,0,0,"140,000",2018-01-11,,
5234,達興材料        ,"130,000","178,000","-48,000",0,0,0,"28,000",0,"28,000","48,000","135,000","87,000","48,000",0,0,0,"28,000",2018-01-12,,
5234,達興材料        ,"234,000","136,710","97,290",0,0,0,0,0,0,"-96,000","6,000","102,000","-96,000",0,0,0,"1,290",2018-01-15,,
5234,達興材料        ,"169,000","129,000","40,000",0,0,0,0,"3,000","-3,000","5,000","16,000","11,000","5,000",0,0,0,"42,000",2018-01-16,,
5234,達興材料        ,"470,000","150,000","320,000",0,0,0,0,0,0,"-20,000","3,000","23,000","-20,000",0,0,0,"300,000",2018-01-17,,
5234,達興材料        ,"149,000","183,000","-34,000",0,0,0,0,"12,000","-12,000","26,000","26,000",0,"26,000",0,0,0,"-20,000",2018-01-18,,
5234,達興材料        ,"651,000","75,000","576,000",0,0,0,"188,000",0,"188,000","-34,000","25,000","59,000","-34,000",0,0,0,"730,000",2018-01-19,,
5234,達興材料        ,"227,000","634,000","-407,000",0,0,0,0,0,0,"50,000","50,000",0,"50,000",0,0,0,"-357,000",2018-01-22,,
5234,達興材料        ,"146,000","64,000","82,000",0,0,0,0,0,0,"-1,000",0,"1,000","-1,000",0,0,0,"81,000",2018-01-23,,
5234,達興材料        ,"321,000","118,000","203,000",0,0,0,"50,000","3,000","47,000","-28,000","22,000","50,000","-28,000",0,0,0,"222,000",2018-01-24,,
5234,達興材料        ,"144,000","125,000","19,000",0,0,0,0,0,0,"-23,000",0,"23,000","-23,000",0,0,0,"-4,000",2018-01-25,,
5234,達興材料        ,"121,000","38,000","83,000",0,0,0,0,"3,000","-3,000","1,000","4,000","3,000","1,000",0,0,0,"81,000",2018-01-26,,
